Store Name,Repairs,Unlocking,Products,Trade-In,Causal,Total sales,Payments Received,Franchise Fee,Discount,COGS,Net profit,Net Profit Margins,Avg Sales,Total tax
 Techy by DrPhoneFix Control Center,0,0,0,0,0,0,0,0,0,0,0,0%,0,0
 
Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,0,0,0,0,0,0,0,0,0,
Number of Transactions,0,0,0,0,0,0,0,0,0,
Average Transaction Size,0,0,0,0,0,0,0,0,0,

Techy Athens,12374.85,0,541.7,0,0,12916.55,13637.11,954.5977,164.97,2108.27,10643.31,83.47% ,416.66290322581,887.83,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,12374.85,0,541.7,0,0,0,0,0,0,
Number of Transactions,160,0,62,0,0,0,0,0,0,
Average Transaction Size,77.3428125,0,8.7370967741935,0,0,0,0,0,0,

Techy Boca Raton,21279.57,0,2523.11,0,0,23802.68,24248.37,1697.3859,527.99,5072.5,18202.19,78.21% ,767.82838709677,1607.53,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,21279.57,0,2523.11,0,0,0,0,0,0,
Number of Transactions,221,0,158,0,0,0,0,0,0,
Average Transaction Size,96.287647058824,0,15.969050632911,0,0,0,0,0,0,

Techy Boynton Beach,10182.53,0,847.11,0,0,11029.64,10995.26,769.6682,0,1367.42,9662.22,87.60% ,355.79483870968,714.07,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,10182.53,0,847.11,0,0,0,0,0,0,
Number of Transactions,125,0,48,0,0,0,0,0,0,
Average Transaction Size,81.46024,0,17.648125,0,0,0,0,0,0,

Techy Cape Coral,11153.17,0,2195.01,0,0,13348.18,14098.52,986.8964,0,1761.27,11586.91,86.81% ,430.5864516129,863.9,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,11153.17,0,2195.01,0,0,0,0,0,0,
