Store Name,Repairs,Unlocking,Products,Trade-In,Causal,Total sales,Payments Received,Franchise Fee,Discount,COGS,Net profit,Net Profit Margins,Avg Sales,Total tax
 Techy by DrPhoneFix Control Center,189.99,0,0,0,0,189.99,195.39,0,0,5,184.99,97.37% ,6.7853571428571,5.4,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,189.99,0,0,0,0,0,0,0,0,
Number of Transactions,2,0,0,0,0,0,0,0,0,
Average Transaction Size,94.995,0,0,0,0,0,0,0,0,

Techy Athens,3499.65,0,11720.24,0,0.0100,15299.89,8713.82,609.9674,6,12117.58,3176.31,20.77% ,546.42464285714,1051.04,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,3499.65,0,11720.24,0,0.0100,0,0,0,0,
Number of Transactions,35,0,197,0,1,0,0,0,0,
Average Transaction Size,99.99,0,59.493604060914,0,0.01,0,0,0,0,

Techy Boca Raton,17535.41,105.0000,5098.4,0,0,22738.81,23371.3,1635.991,0,3256.54,19482.27,85.68% ,812.10035714286,1559.21,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,17535.41,105.0000,5098.4,0,0,0,0,0,0,
Number of Transactions,206,3,241,0,0,0,0,0,0,
Average Transaction Size,85.123349514563,35,21.155186721992,0,0,0,0,0,0,

Techy Boynton Beach,16227.46,59.9900,1544,0,0,17786.56,18260.43,1278.2301,125,2004.34,15657.22,88.65% ,635.23428571429,1126.11,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,16227.46,59.9900,1544,0,0,0,0,0,0,
Number of Transactions,186,1,81,0,0,0,0,0,0,
Average Transaction Size,87.244408602151,59.99,19.061728395062,0,0,0,0,0,0,

Techy Cape Coral,11790.76,140.0000,612.8,0,0.0100,12543.57,13209.92,924.6944,0,2101.17,10442.4,83.25% ,447.98464285714,811.34,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,11790.76,140.0000,612.8,0,0.0100,0,0,0,0,
Number of Transactions,166,2,48,0,1,0,0,0,0,
Average Transaction Size,71.028674698795,70,12.766666666667,0,0.01,0,0,0,0,

Techy Cooper City,2215.9,0,9025.61,0,0,11301.51,10398.99,727.9293,0,9155.97,2145.54,18.98% ,403.62535714286,712.03,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,2215.9,0,9025.61,0,0,0,0,0,0,
Number of Transactions,29,0,152,0,0,0,0,0,0,
Average Transaction Size,76.410344827586,0,59.379013157895,0,0,0,0,0,0,

Techy Coral Springs,10438.79,0,2127.27,0,0,12566.06,13608.77,0,0,3090.99,9475.07,75.40% ,448.78785714286,858.97,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,10438.79,0,2127.27,0,0,0,0,0,0,
Number of Transactions,128,0,146,0,0,0,0,0,0,
Average Transaction Size,81.553046875,0,14.570342465753,0,0,0,0,0,0,

Techy Davie,11126.01,49.9900,2444.21,0,0,13620.21,14205.75,994.4025,0,1892.61,11727.6,86.10% ,486.43607142857,949.34,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,11126.01,49.9900,2444.21,0,0,0,0,0,0,
Number of Transactions,151,3,123,0,0,0,0,0,0,
Average Transaction Size,73.682185430464,16.663333333333,19.87162601626,0,0,0,0,0,0,

Techy Myers,0,0,11199.99,0,0,11199.99,9582.63,0,0,11199.99,0,0.00% ,399.99964285714,665.69,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,0,0,11199.99,0,0,0,0,0,0,
Number of Transactions,0,0,222,0,0,0,0,0,0,
Average Transaction Size,0,0,50.450405405405,0,0,0,0,0,0,

Techy Hialeah,16421.2,0,3052.8,0,1773.7000,21247.7,22066.38,1544.6466,0,3824.78,17422.92,82.00% ,758.84642857143,1349.94,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,16421.2,0,3052.8,0,1773.7000,0,0,0,0,
Number of Transactions,206,0,238,0,37,0,0,0,0,
Average Transaction Size,79.714563106796,0,12.826890756303,0,47.937837837838,0,0,0,0,

Techy HQ Retail,10560.97,65.0000,2614.88,300.0000,80.0000,13620.85,14333.92,1003.3744,0,3407.51,10213.34,74.98% ,486.45892857143,802.97,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,10560.97,65.0000,2614.88,300.0000,80.0000,0,0,0,0,
Number of Transactions,129,1,144,1,1,0,0,0,0,
Average Transaction Size,81.867984496124,65,18.158888888889,300,80,0,0,0,0,

Techy Las Olas,5154.69,0,1476.39,0,50.0000,6711.08,6558.41,459.0887,10,1598.88,5102.2,76.14% ,239.68142857143,371.03,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,5154.69,0,1476.39,0,50.0000,0,0,0,0,
Number of Transactions,55,0,37,0,2,0,0,0,0,
Average Transaction Size,93.721636363636,0,39.902432432432,0,25,0,0,0,0,

Techy - Leesburg,7924.69,0,796.35,0,0.0100,8721.05,9256.61,647.9627,0,1640.45,7080.6,81.19% ,311.46607142857,610.47,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,7924.69,0,796.35,0,0.0100,0,0,0,0,
Number of Transactions,123,0,62,0,1,0,0,0,0,
Average Transaction Size,64.42837398374,0,12.84435483871,0,0.01,0,0,0,0,

Techy Miami Lakes,9668.78,0,12467.47,0,0,22136.25,19490.99,1364.3693,0,13196.56,8939.69,40.38% ,790.58035714286,1489.34,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,9668.78,0,12467.47,0,0,0,0,0,0,
Number of Transactions,112,0,268,0,0,0,0,0,0,
Average Transaction Size,86.328392857143,0,46.520410447761,0,0,0,0,0,0,

Techy Mount Dora,13514.59,0,4016.41,0,0.0100,17531.01,18306.58,1281.4606,29.99,5018.15,12482.87,71.33% ,626.1075,1199.32,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,13514.59,0,4016.41,0,0.0100,0,0,0,0,
Number of Transactions,141,0,116,0,1,0,0,0,0,
Average Transaction Size,95.848156028369,0,34.624224137931,0,0.01,0,0,0,0,

Techy Naples South,9501.83,0,1212.67,0,0,10714.5,11439.28,0,0,1533.64,9180.86,85.69% ,382.66071428571,746.18,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,9501.83,0,1212.67,0,0,0,0,0,0,
Number of Transactions,105,0,86,0,0,0,0,0,0,
Average Transaction Size,90.493619047619,0,14.100813953488,0,0,0,0,0,0,

 Techy Oldsmar,10512.59,0,3242.12,450.0000,1.0000,14340.69,15045.87,1053.2109,17,2911.57,11412.12,79.67% ,512.1675,962.13,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,10512.59,0,3242.12,450.0000,1.0000,0,0,0,0,
Number of Transactions,124,0,82,1,1,0,0,0,0,
Average Transaction Size,84.778951612903,0,39.538048780488,450,1,0,0,0,0,

 Techy Pembroke Pines,5993.92,0,15757.74,0,0,21751.66,19972.44,1398.0708,0,16359.82,5391.84,24.79% ,776.845,1213.74,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,5993.92,0,15757.74,0,0,0,0,0,0,
Number of Transactions,56,0,281,0,0,0,0,0,0,
Average Transaction Size,107.03428571429,0,56.077366548043,0,0,0,0,0,0,

 Techy Pembroke Pines Walmart,8857.27,0,3491.44,0,0,12348.71,14310.68,1001.7476,420,2143.06,9785.65,82.03% ,441.02535714286,833.3,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,8857.27,0,3491.44,0,0,0,0,0,0,
Number of Transactions,116,0,130,0,0,0,0,0,0,
Average Transaction Size,76.355775862069,0,26.857230769231,0,0,0,0,0,0,

 Techy Pittsburgh,844.99,0,8659.89,0,0,9704.88,7997.5,559.825,0,9007.58,697.3,7.19% ,346.60285714286,679.36,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,844.99,0,8659.89,0,0,0,0,0,0,
Number of Transactions,9,0,115,0,0,0,0,0,0,
Average Transaction Size,93.887777777778,0,75.303391304348,0,0,0,0,0,0,

 Techy Plano,892.99,0,5260.96,0,0,6153.95,4039.93,282.7951,0,5296.94,857.01,13.93% ,219.78392857143,497.92,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,892.99,0,5260.96,0,0,0,0,0,0,
Number of Transactions,15,0,86,0,0,0,0,0,0,
Average Transaction Size,59.532666666667,0,61.173953488372,0,0,0,0,0,0,

 Techy Plantation,0,0,0,0,0,0,0,0,0,0,0,0%,0,0
 
Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,0,0,0,0,0,0,0,0,0,
Number of Transactions,0,0,0,0,0,0,0,0,0,
Average Transaction Size,0,0,0,0,0,0,0,0,0,

 Techy Tamiami,12190.86,0.0000,3322.49,210.0000,0,15723.35,16577.87,0,0,4236.38,11486.97,73.06% ,561.54821428571,1029.21,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,12190.86,0.0000,3322.49,210.0000,0,0,0,0,0,
Number of Transactions,162,2,187,1,0,0,0,0,0,
Average Transaction Size,75.252222222222,0,17.767326203209,210,0,0,0,0,0,

 Techy Headquarters,0,0,27051.53,0,0,27051.53,20885.09,0,0,27120.28,-68.75,-0.25% ,966.12607142857,0,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,0,0,27051.53,0,0,0,0,0,0,
Number of Transactions,0,0,533,0,0,0,0,0,0,
Average Transaction Size,0,0,50.753339587242,0,0,0,0,0,0,

 Techy Tavares,9329.69,0,3134.48,0,0,12464.17,13130.84,919.1588,5,2844.2,9614.97,77.17% ,445.14892857143,844.94,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,9329.69,0,3134.48,0,0,0,0,0,0,
Number of Transactions,110,0,68,0,0,0,0,0,0,
