Store Name,Repairs,Unlocking,Products,Trade-In,Causal,Total sales,Payments Received,Franchise Fee,Discount,COGS,Net profit,Net Profit Margins,Avg Sales,Total tax
 Techy by DrPhoneFix Control Center,0,0,0,0,0,0,0,0,0,0,0,0%,0,0
 
Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,0,0,0,0,0,0,0,0,0,
Number of Transactions,0,0,0,0,0,0,0,0,0,
Average Transaction Size,0,0,0,0,0,0,0,0,0,

Techy Athens,8460.13,0,302.99,0,0,8763.12,9290.66,650.3462,0,1983.16,6779.96,77.37% ,282.68129032258,613.13,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,8460.13,0,302.99,0,0,0,0,0,0,
Number of Transactions,110,0,45,0,0,0,0,0,0,
Average Transaction Size,76.910272727273,0,6.7331111111111,0,0,0,0,0,0,

Techy Boca Raton,36548.36,0,6981.56,0,39.9900,43569.91,45181.06,3162.6742,23,12021.01,31525.9,72.40% ,1405.4809677419,3041.47,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,36548.36,0,6981.56,0,39.9900,0,0,0,0,
Number of Transactions,359,0,426,0,2,0,0,0,0,
Average Transaction Size,101.80601671309,0,16.388638497653,0,19.995,0,0,0,0,

Techy Boynton Beach,385.38,0,10,0,0,395.38,316.07,22.1249,0,22.44,372.94,94.32% ,12.754193548387,27.68,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,385.38,0,10,0,0,0,0,0,0,
Number of Transactions,4,0,1,0,0,0,0,0,0,
Average Transaction Size,96.345,0,10,0,0,0,0,0,0,

Techy Cape Coral,12215,0,641,0,0,12856,13855.43,969.8801,0,1086,11770,91.55% ,414.70967741935,830.55,

Detail for Catagories,Repair Breakdown,Unlocking Breakdown,Products Breakdown,Trade-In Breakdown,Casual Breakdown,Bill Payments Breakdown,Services Breakdown,Gift Cards Breakdown 
Sales,12215,0,641,0,0,0,0,0,0,
Number of Transactions,143,0,47,0,0,0,0,0,0,
